X,Y,OBJECTID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
5.51666666700004,59.266666667,1646,23451,20620,KARSTO,NO,59.266667,5.516667,59,16,N,5,31,E,182,43324,M,OR,F, , , ,Y,Y,A,A,J,G,0,L, , , ,N,Y,Y,Y, ,Y, ,Y, , ,Y, , ,Y, , , , ,Y, , , ,Y, , , , , , , , , , , , , , , , ,Y,N,N, , ,C,M, 
5.15000000000003,59.583333333,1647,23455,20620,ESPEVAER,NO,59.583333,5.15,59,35,N,5,9,E,182,43324,V,CN,G,N,N,N,Y,Y, ,H,M, ,0,M,Y, ,N,N,N, , ,Y,Y, , , , , ,Y, , , , , ,Y,Y, ,Y, , , , , , , , , , , , , , , , , ,Y,Y,Y, , , ,C, , 
6.35000000000002,59.65,1648,23460,20620,SAUDA,NO,59.65,6.35,59,39,N,6,21,E,182,43340,V,CN,G,N,Y,Y,Y, , ,J,O, ,0,M,Y, ,Y,N,Y,Y,Y, ,Y,N, , ,Y, ,Y, ,Y,Y, , ,Y,Y, ,Y, ,Y, , ,N,Y, , , , , ,Y,Y, , , , , ,Y,N,N, , ,C, , 
5.18333333300006,59.266666667,1649,23465,20620,AKRAHAMN,NO,59.266667,5.183333,59,16,N,5,11,E,182,43324,V,CB,G,N,N,N,Y,Y,G, ,P, ,0,M, , ,N,N,Y, , ,Y,Y, , , , , ,Y, , , , , ,Y,Y,Y,Y, ,Y, , , , , , , , , , , , , , , ,Y,Y, , , , ,C, , 
5.75000000000006,58.8500000000001,1650,23470,20620,SANDNES,NO,58.85,5.75,58,51,N,5,45,E,182,43341/3,V,RB,G,N,N,N,Y,N,N,C,N,H,1, , , ,Y,N,Y,Y,Y, , , ,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y, , ,Y, ,Y, , , ,Y, , , , , , ,Y,Y, , , , ,C, ,S
5.75000000000006,58.966666667,1651,23480,20620,STAVANGER,NO,58.966667,5.75,58,58,N,5,45,E,182,43342,M,CB,E,Y,N,N,N,Y,A,A,L,K,1,L,Y, ,Y,N,Y,Y,Y, ,Y,N,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,Y,B,L, 
5.26666666700004,59.15,1652,23485,20620,SKUDENESHAVN,NO,59.15,5.266667,59,9,N,5,16,E,182,43341,V,CB,G,N,N,N,N,N,M,N,N,M,0,M,Y, ,Y,N,Y, ,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y, ,Y, ,Y,Y, ,Y, ,Y,Y, ,N, , , , , , , , , , , , ,Y,Y,Y, , , ,C, ,S
5.58333333300004,58.9333333330001,1653,23487,20620,TANANGER,NO,58.933333,5.583333,58,56,N,5,35,E,182,43341,V,CB,G,N,N,N,Y,N,A,M,H,J,1,M,Y,Y,Y,N,Y,Y,Y, , ,N,Y, ,Y, , , ,Y,Y,Y,Y,Y,Y, ,Y, , ,Y, ,Y,Y,Y, ,Y, , ,Y, , , , , , ,Y,Y,Y, , ,C, , 
6.00000000000006,58.45,1654,23490,20620,EGERSUND,NO,58.45,6,58,27,N,6,0,E,182,43344,V,RN,G,N,Y,N,Y,Y,O,N,O,N,0,M,Y, ,Y,N,Y,N,Y, , ,N,Y, ,Y, ,Y, ,Y,Y, ,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y, , , , , ,Y,Y,Y,Y,Y,C, ,S
6.26666666700004,58.333333333,1655,23500,20620,REKEFJORD,NO,58.333333,6.266667,58,20,N,6,16,E,182,43345,V,RN,G,N,N,N,Y, ,E,A,N,P,0,M, , ,N,N,Y, ,Y,Y,Y, , , , , , , , , , , ,Y,Y, ,Y, , , , , ,Y, , , , , ,Y, , , , , , ,Y, , , , , , , 
6.53333333300003,58.2333333330001,1656,23505,20620,KIRKEHAMN,NO,58.233333,6.533333,58,14,N,6,32,E,182,43345,V,CB,G,N,Y,N,Y,Y,O,F, , ,0,M,Y, ,N,N,N, ,Y, , ,N,N, , , , , , , , , , ,Y, , , , , , ,N, , , , , , , , , , , , , , , , , , , , , 
6.66666666700007,58.3000000000001,1657,23510,20620,FLEKKEFJORDEN,NO,58.3,6.666667,58,18,N,6,40,E,182,43345,S,RB,E,N,Y,N,Y,Y,L,J,N, ,0,M,Y, ,Y,N,Y,N,Y, ,Y, ,Y, ,Y, , , ,Y,Y,Y,Y,Y,Y, , , ,Y, , ,N,Y, , , , , ,Y, ,Y, , , ,Y,Y,Y, , , ,C, ,S
6.81666666700005,58.083333333,1658,23520,20620,FARSUND,NO,58.083333,6.816667,58,5,N,6,49,E,182,43360,V,CN,G,N,Y,N, ,Y,A,O,N, ,0,M,Y, ,Y,N,Y,Y,Y, , , ,Y, ,Y, , , ,Y,Y,Y, ,Y,Y, ,Y, ,Y, , ,N,Y, , , , , , , , , , , ,Y,Y, ,Y,Y, ,C, ,S
7.03333333300003,58.0000000000001,1659,23525,20620,STUSVIK,NO,58,7.033333,58,0,N,7,2,E,182,43340,V,CB,F,N,Y,N,N,Y, ,M,M, ,0,M, , ,N,N,Y, , , , , , , , , , , , , , , ,Y,Y, ,Y, , , , ,N, , , , , , , , , , , , , , , , , , , , , 
7.46666666700003,58.016666667,1660,23530,20620,MANDAL,NO,58.016667,7.466667,58,1,N,7,28,E,193,43360,V,RN,G,N,N,N,Y,Y,J,A,N,H,1,M,Y, ,Y,N,Y,Y,Y, ,N, ,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N, ,Y,Y, ,Y,Y,Y,Y, , , ,Y,Y,Y,Y, ,Y,Y,B, ,S
8.00000000000006,58.15,1661,23550,20620,KRISTIANSAND,NO,58.15,8,58,9,N,8,0,E,193,43364,S,CN,G,N,N,N,Y,Y,N,G,N,J,2,L,Y, ,Y,N,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,A,L,M
8.76666666700004,58.466666667,1662,23600,20620,ARENDAL,NO,58.466667,8.766667,58,28,N,8,46,E,193,43362,S,CB,G,N,N, ,Y,Y,B,B,N, ,1,M,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y, ,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y, , , , , ,Y,Y, ,Y,Y, ,C, ,L
8.93333333300006,58.6166666670001,1663,23620,20620,TVEDESTRAND,NO,58.616667,8.933333,58,37,N,8,56,E,193,43366,S,RB,F,N,N,Y,Y, , ,G,M, ,1,M,Y, ,Y,N,Y,Y,Y, , , ,Y, ,Y, , , ,Y,Y, , ,Y,Y, ,Y, ,Y, , ,N, , , , , , , ,Y, , , , , ,Y,N,N, , ,C, , 
9.23333333300008,58.716666667,1664,23630,20620,RISOR,NO,58.716667,9.233333,58,43,N,9,14,E,193,43360,V,CN,G,N,N,Y,Y, ,J,A,L, ,1,M,Y, ,Y,N,Y,Y,Y, ,Y,N,Y, ,Y, , , ,Y,Y,Y, ,Y,Y, ,Y, ,Y, , ,N, , , , , ,Y, ,Y, , , , ,Y,Y,Y, , , ,C,S,M
9.41666666700007,58.8666666670001,1665,23640,20620,KRAGERO,NO,58.866667,9.416667,58,52,N,9,25,E,193,43360,V,CB,E,N,N, ,Y,Y,F,C,M, ,1,L,Y,Y,Y,N,Y,Y,Y, ,N, ,Y, ,Y, , , ,Y,Y, , ,Y,Y, , , ,Y,Y, ,Y, ,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y, , ,Y,C,S, 
9.70000000000005,59.0666666670001,1666,23660,20620,BREVIK,NO,59.066667,9.7,59,4,N,9,42,E,193,43368/56,S,CN,G,N,Y,N,Y,Y,J,E,K,J,1,M, ,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y, , ,Y,N,N,N,N,N,N,N,Y, , , , , ,Y,Y, , ,Y,B, ,S
9.66666666700007,59.15,1667,23670,20620,PORSGRUNN,NO,59.15,9.666667,59,9,N,9,40,E,193,43368/56,S,RN,E, ,Y,N,Y,Y,L,E,J,L,1,L, , ,Y,N,Y,Y, , ,Y, ,Y, ,Y, ,Y, , , ,Y,Y,Y,Y, , , ,Y, , ,N,Y,Y, , , ,Y, ,Y,Y, ,Y,Y, ,Y, , ,Y,Y,A,S,S
9.60000000000002,59.2,1668,23680,20620,SKIEN,NO,59.2,9.6,59,12,N,9,36,E,193,UK1402,S,RN,E,N,Y,N,Y,Y,M,E,M, ,1,M, , ,Y,N,Y,Y,Y, ,Y,N,Y, ,Y, ,Y, , , ,Y,Y,Y,Y, , , ,Y, , ,Y,Y,Y,Y,Y, ,Y,Y,Y, , , , , ,Y,Y,Y,Y,Y,A,S, 
10.033333333,59.0500000000001,1669,23700,20620,LARVIK,NO,59.05,10.033333,59,3,N,10,2,E,193,43382,S,CB,G,N,N,N,Y,Y,A,K,N,K,1,M,Y,Y,Y,N,Y,Y,Y,Y, ,N,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y, ,Y, , ,Y,Y,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,C, ,M
10.2333333330001,59.1166666670001,1670,23710,20620,SANDEFJORDEN,NO,59.116667,10.233333,59,7,N,10,14,E,193,43382,S,RB,G,Y,Y,Y,Y,N,G,A,O,J,0,L,Y,Y,Y, ,Y,Y, , , , ,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, , , , ,Y,Y,Y, , , , ,Y,Y, , , ,C, ,M
10.4166666670001,59.283333333,1671,23720,20620,TONSBERG,NO,59.283333,10.416667,59,17,N,10,25,E,193,43376,V,LC,G,N,N,Y,Y,Y,N,J,N,L,0,L, ,Y,Y,N,Y,Y,Y, , , ,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,S,L
10.5000000000001,59.266666667,1672,23730,20620,VALLOY,NO,59.266667,10.5,59,16,N,10,30,E,193,43376,V,OR,G,N,N,N,Y, ,N,H, ,L,0, ,Y, , , ,Y,Y, , , , , , , , ,Y, ,Y, ,Y,Y,Y,Y,Y, , , , , , , , , , , , , , , , , , , ,Y,Y, , , , , ,S
10.516666667,59.3166666670001,1673,23736,20620,SLAGENSTANGEN,NO,59.316667,10.516667,59,19,N,10,31,E,193,43370,V,OR,F,N,N,N,Y, ,A,A, ,K,0,M,Y, ,Y,N,Y,Y,Y, , ,Y,Y, ,Y, , , ,Y,Y, , ,Y,Y,N,N,N,Y,Y, ,Y, , , , , , , ,Y, , ,Y,Y,Y,Y,Y,Y, , ,A, , 
10.5000000000001,59.4166666670001,1674,23750,20620,HORTEN,NO,59.416667,10.5,59,25,N,10,30,E,193,43386,M,CN,G,N,Y,N,Y,Y,K,K,M, ,1,M,Y, ,Y,N,Y,Y,Y, , , ,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y, , , ,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y, , , , , ,Y,Y, ,Y,Y,A,M,M
10.3000000000001,59.4833333330001,1675,23760,20620,HOLMESTRAND,NO,59.483333,10.3,59,29,N,10,18,E,193,43370,V,CB,G,N,N,N,Y, ,C,C,O, ,0,M, , ,Y, ,Y,N,Y, , , ,Y, ,Y, , , ,Y,Y, ,Y,Y,Y, , , ,Y, , , , , , , , , , ,Y, , , , ,Y,Y,Y, , , ,C, ,S
10.4,59.6166666670001,1676,23770,20620,SVELVIK,NO,59.616667,10.4,59,37,N,10,24,E,193,43371,V,CN,G,N,N,N,Y,Y,K,M,O, ,0, , , , ,N,Y,N,Y, , , ,Y, ,Y, , ,Y,Y,Y,Y,Y,Y,Y, ,Y, , , , ,N, ,Y, , , , , ,Y, , , , , ,Y,Y, , , ,C, ,S
10.2500000000001,59.7333333330001,1677,23780,20620,DRAMMEN,NO,59.733333,10.25,59,44,N,10,15,E,193,43378,M,CB,G,N,N,Y,Y,Y,K,B,M,L,0,L,Y, ,Y,N,Y,N,Y, ,Y, ,Y,Y, , ,Y, ,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , ,B, ,L
10.6,59.8166666670001,1678,23790,20620,STORSTEILENE,NO,59.816667,10.6,59,49,N,10,36,E,193,43374,V,CN,G,N,N,N,Y, , ,A, ,H,0, ,Y, , , ,Y,N,N, ,Y, ,Y, , , , , ,Y, , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , ,Y,Y, , , , , , , 
10.7500000000001,59.9166666670001,1679,23810,20620,OSLO,NO,59.916667,10.75,59,55,N,10,45,E,193,43372,L,CN,G,N,N,N,Y, ,J,E,N,N,1,L,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A, ,L
10.65,59.6666666670001,1680,23820,20620,DROBAK,NO,59.666667,10.65,59,40,N,10,39,E,193,43374/1,V,CB,G,N,N,N,Y, ,J,G,O, ,1, , , ,Y, , ,N,Y, ,Y, ,Y, , , ,Y,Y, , , , ,Y,Y, , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y, , , , , , , 
5.40000000000003,59.7,1681,23310,20620,MOSTERHAMN,NO,59.7,5.4,59,42,N,5,24,E,182,43324,V,CN,G,N,Y,N,Y,N,G,G,O, ,0,M, , ,N,N,Y, , , , , , , , , ,Y, , , , , ,Y,Y, ,Y, , , , ,N, , , , , , , , , , , , , ,Y,Y, , , , , , 
5.38333333300005,59.766666667,1682,23330,20620,SAGVAG,NO,59.766667,5.383333,59,46,N,5,23,E,182,43323,V,CN,G,Y,Y,N,Y,N,L,K,J, ,0,M, , ,N,N,Y, , ,Y,Y, , , , , ,Y, , , , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , , ,Y, , , , ,C, ,S
5.50000000000006,59.783333333,1683,23340,20620,LEIRVIK,NO,59.783333,5.5,59,47,N,5,30,E,182,43323,V,CN,G,N,N,N,Y,Y, ,A,N,P,1,M, , ,N,N,Y,N,Y, , , ,Y, ,Y, ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,N, , , , , , , , , , , , , ,Y, , , , ,C,S,S
13.2,65.833333333,1684,22920,20620,MOSJOEN,NO,65.833333,13.2,65,50,N,13,12,E,182,43202,V,RN,E,Y,N,N,Y,Y,N,K,N,N,2,M,Y, ,Y,N,Y, ,Y, , , ,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y, ,Y, ,Y,Y, ,N,Y,Y,N,N,N,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,C, ,S
12.4333333330001,65.833333333,1685,22940,20620,TJOTTA,NO,65.833333,12.433333,65,50,N,12,26,E,182,43202,V,CN,F,N,N,N,Y,N,N,N,M, ,0,M, , ,N,N,Y, , ,Y,Y, , , , , ,Y, , , , , ,Y,Y, ,Y, , , , ,N, , , , , , , , , , , , , , , , , , , , , 
12.2,65.4666666670001,1686,22990,20620,BRONNOYSUND,NO,65.466667,12.2,65,28,N,12,12,E,182,43204,V,CN,G,N,N,N,Y,Y, ,J,N,O,2,M, , ,Y,N,Y,N,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y, ,Y, ,Y,Y, ,Y, ,Y, , ,N,Y, , , , , ,Y, , , , , ,Y,Y,Y, ,Y,Y,C, , 
12.2,65.3666666670001,1687,23020,20620,BERG,NO,65.366667,12.2,65,22,N,12,12,E,182,43204,V,CN,F,N,N,N,Y,N,N,N,K, ,0, , , , ,N,Y, , , , , , , , , , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,N,N,N, , 
11.2500000000001,64.8666666670001,1688,23040,20620,RORVIK,NO,64.866667,11.25,64,52,N,11,15,E,182,43220,V,CN,G,Y,Y,N,Y,N, ,J,L, ,5,M, , ,N,N,Y, ,Y, , , ,Y, , , ,Y, ,Y, , , ,Y,Y, ,Y, ,Y, , ,N,Y, , , , , ,Y, , , , , ,Y,Y,Y,Y, , ,C, , 
11.8666666670001,64.8000000000001,1689,23046,20620,SALSBRUKET,NO,64.8,11.866667,64,48,N,11,52,E,182,43220,S,CN,G,Y,Y,N,Y,N, ,A,M, ,0,M, , ,N,N,Y,N, , , ,N,N, , , , , , , , , ,Y, , , , , , , ,N, , , , , , , , , , ,N,N,N,N, , , , , , , 
11.5000000000001,64.4666666670001,1690,23050,20620,NAMSOS,NO,64.466667,11.5,64,28,N,11,30,E,182,43223,S,CN,G,Y,Y,Y,Y,Y,E,E,K,N,2,M,Y, ,Y,N,Y, ,Y, ,Y,N,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,Y, ,Y, , ,Y, , ,Y, , , , ,Y,Y,Y, , , ,C, ,S
11.2333333330001,64.0666666670001,1691,23053,20620,MALM,NO,64.066667,11.233333,64,4,N,11,14,E,182,43244,V,RN,G,Y,N,N,Y,N,J,A,P, ,4,M, , ,Y,N,Y,N,Y, , ,N,N,Y,Y, ,Y,Y,Y, , , ,Y, , , , ,Y, , ,N, , , , , , , ,Y, , , , ,Y,Y,N,N,N,N,N, , 
11.5000000000001,64.016666667,1692,23055,20620,STEINKJER,NO,64.016667,11.5,64,1,N,11,30,E,182,43244,V,CN,G,N,N,N,Y,Y,L,A,M,O,0,M, , ,Y,N,Y,Y,Y, , , ,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y,Y, , , ,Y, , ,N, ,Y, , , ,Y,Y, , , , , ,Y,Y,Y,Y, , , , , 
11.45,63.783333333,1693,23058,20620,DJUPVIKEN,NO,63.783333,11.45,63,47,N,11,27,E,182,43244,S,CN,G,N,N,N,Y,N,K,B,N, ,0,M, , ,Y,N,Y,N,N,N,N,N,N, , , , , , ,Y, ,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y,Y,N,N,C, , 
11.3000000000001,63.7500000000001,1694,23060,20620,LEVANGER,NO,63.75,11.3,63,45,N,11,18,E,182,43244,V,RN,G,N,N,N,Y,Y,O,L,O, ,0, ,Y, ,N,N,Y,Y,Y, , , , , , , ,Y,Y, , , ,Y,Y,Y, , , ,Y, , ,N, , , , , , , , , , , , ,Y,Y,Y, , , ,C, , 
10.9,63.533333333,1695,23070,20620,LANGSTEIN,NO,63.533333,10.9,63,32,N,10,54,E,182,43244,V,CN,G,N,N,N,Y,N, ,M,M, ,0, , , ,N,N,Y, , , , , , , , , ,Y,Y, , , ,Y,Y,Y, , , , , , ,N, , , , , , , , , , , , , , , , , , , , ,S
10.85,63.4333333330001,1696,23075,20620,MURUVIK,NO,63.433333,10.85,63,26,N,10,51,E,182,43244,V,CN,G,N,N,N,Y,N, ,B,L,J,0,M,Y,Y, ,N,Y,N,N, , ,N,N, , , , , ,Y,Y, , ,Y, ,Y, , , , , ,N, , , , , , , , , , , , ,Y,Y,N,N,N,N,N, , 
10.8000000000001,63.4166666670001,1697,23080,20620,HOMMELVIK,NO,63.416667,10.8,63,25,N,10,48,E,182,43244,V,CN,G,N,N,N,Y,N, ,A,N, ,0,M,Y, ,N,N,N, , , , , , , , , ,Y,Y, , , ,Y,Y,Y, , , ,Y, , , ,Y,Y, , , , ,Y, , , , , ,Y,Y,Y, , , ,C, ,S
10.4,63.4333333330001,1698,23090,20620,TRONDHEIM,NO,63.433333,10.4,63,26,N,10,24,E,182,43245,M,CN,E,N,N,N,Y,Y,M,A,L,N,2,M,Y, ,Y,N,Y,N,Y, ,Y,N,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,C,L,L
9.88333333300005,63.3166666670001,1699,23095,20620,THAMSHAMM,NO,63.316667,9.883333,63,19,N,9,53,E,182,43246,S,CN,G,N,N,N,Y, ,A,L,L, ,0,L,Y, ,Y,N,Y,Y,Y, , ,N,N,Y,Y, ,N,N,Y, ,Y,Y,Y,Y, ,Y, ,Y, , ,N,Y,Y, ,Y,Y,Y,Y,Y, , , , ,Y,Y,N,N,N,N,C, , 
7.73333333300008,63.1166666670001,1700,23100,20620,KRISTIANSUND,NO,63.116667,7.733333,63,7,N,7,44,E,182,43248,S,CN,E,N,N,N,Y,Y,J,G,O,N,2,M,Y, ,Y,N,Y,Y, , ,Y,Y,Y, ,Y, , ,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y, ,Y, ,Y, ,Y,Y,Y, ,Y, , , , , ,Y,Y,Y, , ,C,L,L
8.55000000000007,62.6833333330001,1701,23105,20620,SUNNDALSORA,NO,62.683333,8.55,62,41,N,8,33,E,182,43260,V,RB,G,N,N,N,Y,Y,A,K,K, ,0,M, , ,Y,N,Y, ,Y, ,Y,N,N, ,Y, , , ,Y,Y, , ,Y, , ,Y, ,Y,Y, ,N,Y,Y, , ,Y,Y,Y,Y,N,N,N,N,N,Y, ,N,N, ,C, , 
6.91666666700007,62.9,1702,23107,20620,BUD,NO,62.9,6.916667,62,54,N,6,55,E,182,43261,V,CB,F,N,N,N,Y,Y, ,N,N, ,0,M, , ,N, ,Y, , , , , , , , , ,Y,Y, , , , ,Y,Y, ,Y, , , , ,N, , , , , , , , , , , , ,Y,Y,Y, , , ,C, , 
6.96666666700003,62.9,1703,23108,20620,HAROYSUND,NO,62.9,6.966667,62,54,N,6,58,E,182,43261,S,CN,G,N,N,Y,Y,Y, ,L,M,K,0, , , ,N,N,Y, , , , , , , , , , , , , , , ,Y,Y, ,Y, ,Y, , ,N, , , , , , , , , , , , , ,Y,Y, , , ,C, ,S
7.16666666700007,62.7333333330001,1704,23110,20620,MOLDE,NO,62.733333,7.166667,62,44,N,7,10,E,182,43262,S,CN,G,Y,N,N,Y,N,A,A,J, ,2,M,Y, ,N,N,Y,Y, , , ,N,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, ,Y, , ,Y,Y,Y, , ,Y, ,Y,Y, ,Y,Y,B, ,S
7.68333333300006,62.5666666670001,1705,23111,20620,ANDALSNES,NO,62.566667,7.683333,62,34,N,7,41,E,182,43260,V,CN,F,N,N,N,Y,N, ,A,K, ,0, ,Y, ,N,N,Y, , , , , , , , , ,Y,Y, , , ,Y,Y,Y, , , , , , ,N, ,Y, , , , ,Y, , , , , ,Y,Y,Y,N, , , , , 
6.03333333300003,62.3666666670001,1706,23112,20620,HAREID,NO,62.366667,6.033333,62,22,N,6,2,E,182,43281,V,CB,F,N,N,N,Y,N, ,N,N, ,0, ,Y, ,N,N,Y, , , , , , , , , , , , , , , ,Y,Y, , , , , , ,Y, , , , , , , , , , , , , ,Y,Y, , , , , , 
5.65000000000003,62.3000000000001,1707,23115,20620,MOLDTUSTRANDA,NO,62.3,5.65,62,18,N,5,39,E,182,43281,V,CN,G,N,N,N,Y,N, ,C,O, ,0, ,Y, ,N,N,Y, ,Y, ,Y, , , , , ,Y,Y, , , , ,Y,Y, , , , , , ,N, , , , , , , , , , , , , , , , , , , , , 
6.13333333300005,62.2,1708,23118,20620,ORSTAV,NO,62.2,6.133333,62,12,N,6,8,E,182,43281,S,CN,F,N,N,N,Y, ,A,E,N, ,0, ,Y, ,N,N,Y, , , , , , , , , ,Y,Y, , , , ,Y,Y, ,Y, ,Y, , ,N, , , , , , , , , , , , , ,Y,Y, , , , , , 
6.16666666700007,62.466666667,1709,23120,20620,ALESUND,NO,62.466667,6.166667,62,28,N,6,10,E,182,43281,S,CB,F,N,N,N,Y,Y,N,C,O,L,2,L,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y, ,Y, , , ,Y,Y,Y, ,Y,Y,N,N,N,Y,Y, ,Y, ,Y,Y, ,Y, ,Y,Y,Y, , , , ,Y,Y, , , ,C,S, 
5.11666666700006,61.9333333330001,1710,23125,20620,MALOY,NO,61.933333,5.116667,61,56,N,5,7,E,182,43283,S,CN,G,N,N,N,Y,Y,A,A,J, ,1,M,Y, ,Y,N,Y, ,Y, , ,N,Y, ,Y, ,Y, ,Y,Y, , ,Y,Y, ,Y, ,Y,Y, ,N,N,N,N,N,N,N,N, ,N,N,Y,Y, ,Y,Y, , , ,C, , 
5.03333333300003,61.6000000000001,1711,23130,20620,FLORO,NO,61.6,5.033333,61,36,N,5,2,E,182,43285,V,CB,G,N,N,N,Y, , , ,M,K,2, ,N, ,Y,N,Y,Y,Y, , , ,Y, ,Y, ,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y,Y, ,Y, ,Y, ,Y,Y,Y, , ,Y, , ,Y,Y,Y,Y,Y,Y,Y,B, ,S
7.71666666700003,61.2333333330001,1712,23136,20620,ARDALSTANGEN,NO,61.233333,7.716667,61,14,N,7,43,E,182,UK2673,V,RN,F,N,N,N,Y,N,A,A,L, ,0,L,N, ,N,N,Y,Y,Y, , , ,Y, ,Y, ,Y, ,Y,Y, , ,Y,Y, ,Y, ,Y,Y, ,Y,Y, , , , ,Y, ,Y, , , , , ,Y, , , , , , , 
5.03333333300003,60.8166666670001,1713,23138,20620,MONGSTAD,NO,60.816667,5.033333,60,49,N,5,2,E,182,43302,M,OR,G,N,N,N,Y,N,A,A,M,L,7,M,N,N,Y,N,Y,Y,Y, ,Y,N,Y,Y,Y, ,Y,N,Y,Y,Y, ,Y,N,N,N,N, ,Y, ,Y, ,Y, , , , ,Y, , , ,Y,Y,Y,Y,Y,Y, , ,C,M, 
5.73333333300008,60.4833333330001,1714,23140,20620,VAKSDAL,NO,60.483333,5.733333,60,29,N,5,44,E,182,43300,S,RN,G,N,N,N, ,Y,A,M,Q, ,0,M,Y, ,N,N,Y, ,Y, ,Y, ,Y, , , ,Y, , , , ,Y,Y,Y, ,Y, ,Y, , ,N, , , , , , , , , , , , , ,Y, , , , , , , 
